Symbol,Company_Name,Sector,Signal,Signal_Score,In_Portfolio
LOKESHMACH,Lokesh Machines Limited,Industrials,BUY,72.80373831775701,False
AVALON,Avalon Technologies Limited,Technology,BUY,72.73364485981307,False
ATGL,Adani Total Gas Limited,Utilities,BUY,72.6935914552737,False
KIRLPNU,Kirloskar Pneumatic Company Limited,Industrials,BUY,72.60013351134847,False
NITINSPIN,Nitin Spinners Limited,Consumer Cyclical,BUY,72.52002670226969,False
KEI,KEI Industries Limited,Industrials,BUY,72.51335113484647,True
GVT&D,GE Vernova T&D India Ltd,Industrials,BUY,72.50667556742323,True
SUVEN,Suven Life Sciences Limited,Healthcare,BUY,72.40320427236315,False
GRWRHITECH,Garware Hi-Tech Films Limited,Basic Materials,BUY,72.33311081441923,False
SFL,Sheela Foam Limited,Consumer Cyclical,BUY,72.2863818424566,False
OFSS,Oracle Financial Services Software Limited,Technology,BUY,72.25967957276367,False
PREMIERENE,PREMIER ENERGIES LIMITED,Technology,BUY,72.25634178905207,False
KERNEX,Kernex Microsystems (India) Limited,Technology,BUY,72.22296395193592,False
WALCHANNAG,Walchandnagar Industries Limited,Industrials,BUY,72.2196261682243,False
SPORTKING,Sportking India Limited,Consumer Cyclical,BUY,72.1995994659546,False
DBOL,Dhampur Bio Organics Limited,Consumer Defensive,BUY,72.19626168224299,False
DATAPATTNS,Data Patterns (India) Limited,Industrials,BUY,72.14285714285714,False
SANGHVIMOV,Sanghvi Movers Limited,Industrials,BUY,72.1328437917223,False
ANANDRATHI,Anand Rathi Wealth Limited,Financial Services,BUY,72.11949265687583,True
RBLBANK,RBL Bank Limited,Financial Services,BUY,72.09946595460615,False
BLSE,BLS E-SERVICES LIMITED,Industrials,BUY,72.09612817089452,False
AEROFLEX,Aeroflex Industries Limited,Industrials,BUY,72.0894526034713,False
GRINDWELL,Grindwell Norton Limited,Industrials,BUY,72.08277703604806,False
MCX,Multi Commodity Exchange of India Limited,Financial Services,BUY,71.98598130841121,False
CUMMINSIND,Cummins India Limited,Industrials,BUY,71.94592790387182,False
LLOYDSME,Lloyds Metals and Energy Limited,Basic Materials,BUY,71.91922563417891,False
RISHABH,Rishabh Instruments Limited,Technology,BUY,71.82576769025367,False
BLISSGVS,Bliss GVS Pharma Limited,Healthcare,BUY,71.82242990654206,False
THYROCARE,Thyrocare Technologies Limited,Healthcare,BUY,71.80907877169558,False
RSWM,RSWM Limited,Consumer Cyclical,BUY,71.79906542056075,False
ZYDUSLIFE,Zydus Lifesciences Limited,Healthcare,BUY,71.78905206942589,False
SIGMAADV,Sigma Advanced Systems Limited,Industrials,BUY,71.7456608811749,False
EQUITASBNK,Equitas Small Finance Bank Limited,Financial Services,BUY,71.69893190921228,False
IFCI,IFCI Limited,Financial Services,BUY,71.69225634178906,False
BELRISE,BELRISE INDUSTRIES LTD,Consumer Cyclical,BUY,71.59212283044059,True
APOLLOPIPE,Apollo Pipes Limited,Industrials,BUY,71.58878504672897,False
IZMO,IZMO Limited,Technology,BUY,71.5520694259012,False
THANGAMAYL,Thangamayil Jewellery Limited,Consumer Cyclical,BUY,71.5320427236315,False
CHENNPETRO,Chennai Petroleum Corporation Limited,Energy,BUY,71.51869158878503,False
JAYBARMARU,Jay Bharat Maruti Limited,Consumer Cyclical,BUY,71.49866488651536,False
ADANIPORTS,Adani Ports and Special Economic Zone Limited,Industrials,BUY,71.45861148197596,True
MWL,MANGALAM WORLDWIDE LTD,Basic Materials,BUY,71.4218958611482,False
TDPOWERSYS,TD Power Systems Limited,Industrials,BUY,71.33177570093459,False
STARHEALTH,Star Health and Allied Insurance Company Limited,Financial Services,BUY,71.32843791722296,False
AXISCADES,AXISCADES Technologies Limited,Industrials,BUY,71.3150867823765,False
STAR,Strides Pharma Science Limited,Healthcare,BUY,71.2716955941255,False
LLOYDSENGG,Lloyds Engineering Works Limited,Industrials,BUY,71.25166889185581,False
GULPOLY,Gulshan Polyols Limited,Basic Materials,BUY,71.24499332443258,False
MSPL,MSP Steel & Power Limited,Basic Materials,BUY,71.20160213618156,False
RICOAUTO,Rico Auto Industries Limited,Consumer Cyclical,BUY,71.19492656875835,False
ACUTAAS,Acutaas Chemicals Limited,Basic Materials,BUY,71.13484646194925,True
VTL,Vardhman Textiles Limited,Consumer Cyclical,BUY,71.12817089452604,False
SBCL,Shivalik Bimetal Controls Limited,Industrials,BUY,71.03137516688919,False
SKYGOLD,Sky Gold and Diamonds Limited,Consumer Cyclical,BUY,70.96461949265688,False
VBL,Varun Beverages Limited,Consumer Defensive,BUY,70.92790387182912,False
SOMANYCERA,Somany Ceramics Limited,Industrials,BUY,70.8811748998665,False
SKMEGGPROD,SKM Egg Products Export (India) Limited,Consumer Defensive,BUY,70.78771695594125,False
J&KBANK,Jammu and Kashmir Bank Limited,Financial Services,BUY,70.78437917222965,False
INDOTECH,Indo Tech Transformers Limited,Industrials,BUY,70.6875834445928,False
AIAENG,AIA Engineering Limited,Industrials,BUY,70.68090787716957,False
TIINDIA,Tube Investments of India Limited,Industrials,BUY,70.66421895861149,False
OLAELEC,OLA ELECTRIC MOBILITY LTD,Consumer Cyclical,BUY,70.65086782376501,False
SIS,SIS Limited,Industrials,BUY,70.6441922563418,False
AEGISLOG,AEGIS LOGISTICS LIMITED,Energy,BUY,70.5407209612817,False
ABB,ABB India Limited,Industrials,BUY,70.5373831775701,False
SANDHAR,Sandhar Technologies Limited,Consumer Cyclical,BUY,70.44392523364485,False
DIFFNKG,DIFFUSION ENGINEERS LTD,Industrials,BUY,70.39052069425901,False
INOXINDIA,INOX India Limited,Industrials,BUY,70.37383177570094,False
VIYASH,Viyash Scientific Limited,Healthcare,BUY,70.37049399198932,False
SENORES,SENORES PHARMACEUTICALS L,Healthcare,BUY,70.37049399198932,False
ASTRAMICRO,Astra Microwave Products Limited,Technology,BUY,70.31708945260345,False
MOTHERSON,Samvardhana Motherson International Limited,Consumer Cyclical,BUY,70.28704939919892,True
VENUSREM,Venus Remedies Limited,Healthcare,BUY,70.12016021361815,False
MARKSANS,Marksans Pharma Limited,Healthcare,BUY,70.0667556742323,False
HINDALCO,Hindalco Industries Limited,Basic Materials,BUY,70.01001335113484,True
RPEL,Raghav Productivity Enhancers Limited,Basic Materials,HOLD,69.91655540720961,False
YASHO,Yasho Industries Limited,Basic Materials,HOLD,69.91655540720961,False
WHEELS,Wheels India Limited,Consumer Cyclical,HOLD,69.85313751668892,False
BAJAJ-AUTO,Bajaj Auto Limited,Consumer Cyclical,HOLD,69.79639519359147,True
CEMPRO,Cemindia Projects Limited,Industrials,HOLD,69.783044058745,False
MODISONLTD,Modison Limited,Industrials,HOLD,69.74966622162884,False
SAIL,Steel Authority of India Limited,Basic Materials,HOLD,69.74966622162884,True
MIRCELECTR,Onida Electronics Limited,Consumer Cyclical,HOLD,69.74299065420561,False
APOLLOHOSP,Apollo Hospitals Enterprise Limited,Healthcare,HOLD,69.70293724966622,True
NMDC,NMDC Limited,Basic Materials,HOLD,69.66622162883844,False
TRITURBINE,Triveni Turbine Limited,Industrials,HOLD,69.64285714285714,False
ANGELONE,Angel One Limited,Financial Services,HOLD,69.61949265687583,False
JBCHEPHARM,J. B. Chemicals & Pharmaceuticals Limited,Healthcare,HOLD,69.56275033377835,False
MAYURUNIQ,Mayur Uniquoters Limited,Consumer Cyclical,HOLD,69.50934579439252,False
MCLEODRUSS,McLeod Russel India Limited,Consumer Defensive,HOLD,69.34245660881176,False
PREMEXPLN,Premier Explosives Limited,Basic Materials,HOLD,69.32576769025367,False
RAYMOND,Raymond Limited,Industrials,HOLD,69.24566088117489,False
VMARCIND,"VMARCIND.NS,0P0001M1FR,196000",,HOLD,69.21562082777035,False
FORTIS,Fortis Healthcare Limited,Healthcare,HOLD,69.19559412550066,False
TORNTPHARM,Torrent Pharmaceuticals Limited,Healthcare,HOLD,69.19225634178905,True
INDUSINDBK,IndusInd Bank Limited,Financial Services,HOLD,69.18891855807745,False
INDSWFTLAB,Ind-Swift Laboratories Limited,Healthcare,HOLD,69.1822429906542,False
SOLARINDS,Solar Industries India Limited,Basic Materials,HOLD,69.10881174899868,False
ELECTHERM,Electrotherm (India) Limited,Basic Materials,HOLD,69.06542056074767,False
WOCKPHARMA,Wockhardt Limited,Healthcare,HOLD,69.03871829105475,False
VIJAYA,Vijaya Diagnostic Centre Limited,Healthcare,HOLD,68.97530040053404,False
HIRECT,Hind Rectifiers Limited,Industrials,HOLD,68.93524699599467,False
SCHNEIDER,Schneider Electric Infrastructure Limited,Industrials,HOLD,68.92523364485982,False
QUESS,Quess Corp Limited,Industrials,HOLD,68.91522029372496,False
PANACEABIO,Panacea Biotec Limited,Healthcare,HOLD,68.77837116154873,False
ASIANPAINT,Asian Paints Limited,Basic Materials,HOLD,68.70827770360481,False
CRAFTSMAN,Craftsman Automation Limited,Consumer Cyclical,HOLD,68.70493991989319,True
RUBYMILLS,The Ruby Mills Limited,Consumer Cyclical,HOLD,68.69158878504673,False
SCI,The Shipping Corporation of India Limited,Industrials,HOLD,68.6849132176235,False
SOUTHBANK,The South Indian Bank Limited,Financial Services,HOLD,68.56141522029372,False
SALSTEEL,S.A.L. Steel Limited,Basic Materials,HOLD,68.5547396528705,False
ICIL,Indo Count Industries Limited,Consumer Cyclical,HOLD,68.5547396528705,False
SHYAMMETL,Shyam Metalics and Energy Limited,Basic Materials,HOLD,68.52469959946596,True
SANSTAR,SANSTAR LIMITED,Basic Materials,HOLD,68.48130841121495,False
TMB,Tamilnad Mercantile Bank Limited,Financial Services,HOLD,68.47797062750332,False
SKIPPER,Skipper Limited,Industrials,HOLD,68.28437917222965,False
REDTAPE,REDTAPE Limited,Consumer Cyclical,HOLD,68.27770360480642,False
UNIVCABLES,Universal Cables Limited,Industrials,HOLD,68.20761014686248,False
BHAGYANGR,Bhagyanagar India Limited,Basic Materials,HOLD,68.13751668891855,False
PRIZOR,"PRIZOR.NS,0P0001TBGW,1345600",,HOLD,68.13417890520695,False
YATHARTH,Yatharth Hospital & Trauma Care Services Limited,Healthcare,HOLD,68.09746328437917,False
TEJASNET,Tejas Networks Limited,Technology,HOLD,68.05073431241655,False
SOLARA,Solara Active Pharma Sciences Limited,Healthcare,HOLD,68.03738317757009,False
MSTCLTD,MSTC Limited,Industrials,HOLD,68.01068090787717,False
KRN,KRN HEAT EXCHANGE N REF L,Technology,HOLD,67.98064085447263,False
JSWSTEEL,JSW Steel Limited,Basic Materials,HOLD,67.91388518024031,True
NAHARSPING,Nahar Spinning Mills Limited,Consumer Cyclical,HOLD,67.90053404539385,False
NEULANDLAB,Neuland Laboratories Limited,Healthcare,HOLD,67.82042723631508,False
FINCABLES,Finolex Cables Limited,Industrials,HOLD,67.77036048064086,False
INNOVACAP,Innova Captab Limited,Healthcare,HOLD,67.74699599465954,False
DPEL,"DPEL.NS,0P0001T8MW,69000",,HOLD,67.72029372496662,False
ACCENTMIC,"ACCENTMIC.NS,0P0001S1I0,23500",,HOLD,67.7136181575434,False
YESBANK,Yes Bank Limited,Financial Services,HOLD,67.6935914552737,False
RADICO,Radico Khaitan Limited,Consumer Defensive,HOLD,67.68691588785047,False
SANGAMIND,Sangam (India) Limited,Consumer Cyclical,HOLD,67.66355140186916,False
NSLNISP,NMDC Steel Limited,Basic Materials,HOLD,67.60013351134847,False
SJS,S.J.S. Enterprises Limited,Consumer Cyclical,HOLD,67.57009345794393,False
METROPOLIS,Metropolis Healthcare Limited,Healthcare,HOLD,67.55340453938585,False
JINDALSAW,Jindal Saw Limited,Basic Materials,HOLD,67.53671562082778,False
AZAD,AZAD ENGINEERING LIMITED,Industrials,HOLD,67.42656875834444,False
DELHIVERY,Delhivery Limited,Industrials,HOLD,67.42323097463284,False
ZEEL,Zee Entertainment Enterprises Limited,Communication Services,HOLD,67.41989319092123,False
APCOTEXIND,Apcotex Industries Limited,Basic Materials,HOLD,67.38651535380507,False
GANESHBE,Ganesh Benzoplast Limited,Basic Materials,HOLD,67.3731642189586,False
TALBROAUTO,Talbros Automotive Components Limited,Consumer Cyclical,HOLD,67.34646194926569,False
ABSLAMC,Aditya Birla Sun Life AMC Limited,Financial Services,HOLD,67.31642189586114,False
SAKAR,Sakar Healthcare Limited,Healthcare,HOLD,67.3064085447263,False
NOVARTIND,Novartis India Limited,Healthcare,HOLD,67.3030707610147,False
OMAXAUTO,Omax Autos Limited,Consumer Cyclical,HOLD,67.29305740987982,False
APEX,Apex Frozen Foods Limited,Consumer Defensive,HOLD,67.21628838451268,False
JSWENERGY,JSW Energy Limited,Utilities,HOLD,67.21295060080107,False
PGHL,Procter & Gamble Health Limited,Healthcare,HOLD,67.18958611481976,False
GRASIM,Grasim Industries Limited,Basic Materials,HOLD,67.1128170894526,True
NESTLEIND,Nestlé India Limited,Consumer Defensive,HOLD,67.09946595460615,True
PRIVISCL,Privi Speciality Chemicals Limited,Basic Materials,HOLD,67.06608811748998,False
ANLON,"ANLON.NS,0P0001QAIM,6000",,HOLD,67.03604806408543,False
NATIONALUM,National Aluminium Company Limited,Basic Materials,HOLD,67.01935914552737,True
ZENTEC,Zen Technologies Limited,Industrials,HOLD,66.96929238985314,False
CENTUM,Centum Electronics Limited,Technology,HOLD,66.96595460614152,False
TFCILTD,Tourism Finance Corporation of India Limited,Financial Services,HOLD,66.9592790387183,False
MBAPL,Madhya Bharat Agro Products Limited,Basic Materials,HOLD,66.95260347129505,False
KOPRAN,Kopran Limited,Healthcare,HOLD,66.92590120160214,False
PCCL,"PCCL.NS,0P0001T8EA,262400",,HOLD,66.88251001335114,False
USHAMART,Usha Martin Limited,Basic Materials,HOLD,66.87249666221629,False
JAYNECOIND,Jayaswal Neco Industries Limited,Basic Materials,HOLD,66.85914552736982,False
WABAG,VA Tech Wabag Limited,Industrials,HOLD,66.81909212283044,False
ADVENZYMES,Advanced Enzyme Technologies Limited,Basic Materials,HOLD,66.7456608811749,False
TATACOMM,Tata Communications Limited,Communication Services,HOLD,66.72229639519358,False
SOUTHWEST,South West Pinnacle Exploration Limited,Energy,HOLD,66.69225634178905,False
DREDGECORP,Dredging Corporation of India Limited,Industrials,HOLD,66.68558077436583,False
VETO,Veto Switchgears and Cables Limited,Industrials,HOLD,66.62883845126835,False
ZIMLAB,ZIM Laboratories Limited,Healthcare,HOLD,66.52870493991989,False
HINDCOPPER,Hindustan Copper Limited,Basic Materials,HOLD,66.49198931909213,True
GOCLCORP,GOCL Corporation Limited,Basic Materials,HOLD,66.43524699599466,False
PRECWIRE,Precision Wires India Limited,Industrials,HOLD,66.41855807743659,False
SUPRIYA,Supriya Lifescience Limited,Healthcare,HOLD,66.21495327102804,False
CARYSIL,Carysil Limited,Consumer Cyclical,HOLD,66.17156208277703,False
MIDHANI,Mishra Dhatu Nigam Limited,Basic Materials,HOLD,66.10480640854473,False
DEEPAKFERT,Deepak Fertilisers And Petrochemicals Corporation Limited,Basic Materials,HOLD,66.03805073431242,False
ASIANENE,Asian Energy Services Limited,Energy,HOLD,66.03805073431242,False
BIRLACABLE,Birla Cable Limited,Technology,HOLD,66.0380507343124,False
HAPPYFORGE,HAPPY FORGINGS LIMITED,Industrials,HOLD,65.97463284379172,False
AEROENTER,Aeroflex Enterprises Limited,Basic Materials,HOLD,65.85447263017357,False
NAM-INDIA,Nippon Life India Asset Management Limited,Financial Services,HOLD,65.80106809078772,False
KINGFA,Kingfa Science & Technology (India) Limited,Basic Materials,HOLD,65.78437917222963,False
TVSSCS,TVS Supply Chain Solutions Limited,Industrials,HOLD,65.7743658210948,False
STOVEKRAFT,Stove Kraft Limited,Consumer Cyclical,HOLD,65.72429906542055,False
DLINKINDIA,D-Link (India) Limited,Technology,HOLD,65.68758344459279,False
TATASTEEL,Tata Steel Limited,Basic Materials,HOLD,65.65086782376501,True
NLCINDIA,NLC India Limited,Utilities,HOLD,65.63084112149532,False
RBA,Restaurant Brands Asia Limited,Consumer Cyclical,HOLD,65.61081441922563,False
BOROSCI,Borosil Scientific Limited,Consumer Cyclical,HOLD,65.57409879839786,False
DSSL,Dynacons Systems & Solutions Limited,Technology,HOLD,65.55073431241655,False
INDOBORAX,Indo Borax & Chemicals Limited,Basic Materials,HOLD,65.52736982643525,False
SURYODAY,Suryoday Small Finance Bank Limited,Financial Services,HOLD,65.43724966622163,False
JINDALPOLY,Jindal Poly Films Limited,Consumer Cyclical,HOLD,65.39719626168224,False
BOSCHLTD,Bosch Limited,Consumer Cyclical,HOLD,65.32042723631507,False
MARICO,Marico Limited,Consumer Defensive,HOLD,65.25367156208279,True
KODYTECH,"KODYTECH.NS,0P0001RM18,8200",,HOLD,65.24365821094793,False
EXIDEIND,Exide Industries Limited,Consumer Cyclical,HOLD,65.12349799732978,False
AIMTRON,"AIMTRON.NS,0P0001T33D,126400",,HOLD,65.11682242990653,False
AETHER,Aether Industries Limited,Basic Materials,HOLD,65.03671562082778,True
NIBE,Nibe Limited,Industrials,HOLD,65.0200267022697,False
PIXTRANS,PIX Transmissions Limited,Industrials,HOLD,64.97663551401868,False
DHANBANK,Dhanlaxmi Bank Limited,Financial Services,HOLD,64.97663551401868,False
KIMS,Krishna Institute of Medical Sciences Limited,Healthcare,HOLD,64.94993324432576,False
SHAILY,Shaily Engineering Plastics Limited,Basic Materials,HOLD,64.88985313751668,False
KRISHANA,Krishana Phoschem Limited,Basic Materials,HOLD,64.88651535380507,False
ADFFOODS,ADF Foods Limited,Consumer Defensive,HOLD,64.87983978638184,False
COALINDIA,Coal India Limited,Energy,HOLD,64.81308411214954,False
BIOCON,Biocon Limited,Healthcare,HOLD,64.74966622162884,False
MANCREDIT,Mangal Credit and Fincorp Limited,Financial Services,HOLD,64.72963951935915,False
AJANTPHARM,Ajanta Pharma Limited,Healthcare,HOLD,64.6995994659546,False
MUNJALAU,Munjal Auto Industries Limited,Consumer Cyclical,HOLD,64.68958611481976,False
NRL,Nupur Recyclers Limited,Industrials,HOLD,64.68291054739653,False
EXICOM,Exicom Tele-Systems Limited,Industrials,HOLD,64.61281708945259,False
TITAGARH,Titagarh Rail Systems Limited,Industrials,HOLD,64.53604806408545,False
CYIENTDLM,Cyient DLM Limited,Industrials,HOLD,64.4192256341789,False
VADILALIND,Vadilal Industries Limited,Consumer Defensive,HOLD,64.38584779706275,False
MINDACORP,Minda Corporation Limited,Consumer Cyclical,HOLD,64.36915887850468,False
PFC,Power Finance Corporation Limited,Financial Services,HOLD,64.32242990654206,False
EFFWA,"EFFWA.NS,0P0001TAFY,195200",,HOLD,64.29572763684914,False
ROSSTECH,Rossell Techsys Limited,Industrials,HOLD,64.28571428571429,False
SUPREMEPWR,"SUPREMEPWR.NS,0P0001S3NK,113000",,HOLD,64.28237650200268,False
DIVGIITTS,Divgi TorqTransfer Systems Limited,Consumer Cyclical,HOLD,64.26568758344459,False
AARTIIND,Aarti Industries Limited,Basic Materials,HOLD,64.21228304405875,False
MANINDS,Man Industries (India) Limited,Basic Materials,HOLD,64.16555407209613,False
ABSMARINE,"ABSMARINE.NS,0P0001SWTJ,135000",,HOLD,64.1154873164219,False
AMBIKCO,Ambika Cotton Mills Limited,Consumer Cyclical,HOLD,64.09879839786382,False
EMCURE,EMCURE PHARMACEUTICALS L,Healthcare,HOLD,64.08878504672897,False
ABDL,ALLIED BLEND N DISTILS L,Consumer Defensive,HOLD,64.0720961281709,False
PANAMAPET,Panama Petrochem Limited,Energy,HOLD,64.03871829105474,False
AGIIL,AGI Infra Limited,Real Estate,HOLD,63.97196261682244,False
MONARCH,Monarch Networth Capital Limited,Financial Services,HOLD,63.93858477970628,False
SIGNPOST,Signpost India Limited,Communication Services,HOLD,63.90854472630174,False
CERA,Cera Sanitaryware Limited,Industrials,HOLD,63.85847797062751,False
NUVAMA,Nuvama Wealth Management Limited,Financial Services,HOLD,63.80507343124165,False
UNIHEALTH,Unihealth Hospitals Limited,,HOLD,63.658210947930584,False
UNIDT,United Drilling Tools Limited,Energy,HOLD,63.60814419225634,False
VERANDA,Veranda Learning Solutions Limited,Consumer Defensive,HOLD,63.604806408544725,False
HESTERBIO,Hester Biosciences Limited,Healthcare,HOLD,63.487983978638184,False
VENUSPIPES,Venus Pipes and Tubes Limited,Basic Materials,HOLD,63.46461949265687,False
OCCLLTD,OCCL Limited,Basic Materials,HOLD,63.39786381842457,False
GALAPREC,GALA PRECISION ENG LTD,Industrials,HOLD,63.32109479305741,False
